Geoname ID;Name;Country Code;Country name EN;Population;Timezone;Coordinates
4727629;Sealy;US;United States;6403;America/Chicago;29.78079,-96.15718
4733940;Springtown;US;United States;2811;America/Chicago;32.96596,-97.68364
4734350;Stephenville;US;United States;20120;America/Chicago;32.2207,-98.20226
4736420;The Hills;US;United States;2573;America/Chicago;30.34798,-97.98501
4739052;Venus;US;United States;3297;America/Chicago;32.43347,-97.10251
4739414;Von Ormy;US;United States;1175;America/Chicago;29.28913,-98.64446
4743432;Yoakum;US;United States;6016;America/Chicago;29.28775,-97.15193
4745764;Basye;US;United States;1253;America/New_York;38.80706,-78.79224
4746265;Bedford;US;United States;6561;America/New_York;37.33431,-79.52309
4749652;Buckingham;US;United States;0;America/New_York;37.55015,-78.55556
4754901;Crozet;US;United States;5565;America/New_York;38.06958,-78.70058
4765475;Hurt;US;United States;1274;America/New_York;37.09264,-79.29641
4769339;Lexington;US;United States;7262;America/New_York;37.78402,-79.44282
4772566;Mechanicsville;US;United States;36348;America/New_York;37.60876,-77.37331
4776181;Nokesville;US;United States;1354;America/New_York;38.69873,-77.57971
4777824;Palmyra;US;United States;104;America/New_York;37.86097,-78.26334
4777858;Pannill Fork;US;United States;3027;America/New_York;36.70903,-80.0131
4787171;Springville;US;United States;1371;America/New_York;37.19651,-81.40288
4787247;Stafford;US;United States;4320;America/New_York;38.42207,-77.40832
4788145;Sudley;US;United States;16203;America/New_York;38.79289,-77.49749
4800195;Brookhaven;US;United States;5171;America/New_York;39.61175,-79.90451
4801828;Chapmanville;US;United States;1205;America/New_York;37.97371,-82.01735
4807389;Grantsville;US;United States;548;America/New_York;38.92342,-81.09595
4813648;Mallory;US;United States;1654;America/New_York;37.73066,-81.8379
4815200;Monongah;US;United States;1091;America/New_York;39.46258,-80.21814
4830668;Athens;US;United States;24966;America/Chicago;34.80243,-86.97219
4830687;Ashland;US;United States;1983;America/Chicago;33.27373,-85.83607
4834040;Enfield;US;United States;45212;America/New_York;41.97621,-72.59176
4835032;Glenville;US;United States;2327;America/New_York;41.03538,-73.65985
4839222;Naugatuck;US;United States;31538;America/New_York;41.48593,-73.05066
4842818;Seymour;US;United States;16562;America/New_York;41.39676,-73.07594
4852640;Coralville;US;United States;20608;America/Chicago;41.6764,-91.58045
4858239;George;US;United States;1055;America/Chicago;43.34386,-96.00224
4868809;New Sharon;US;United States;1291;America/Chicago;41.47,-92.6513
4890304;Dunlap;US;United States;1417;America/Chicago;40.8617,-89.67871
4894410;Granville;US;United States;1318;America/Chicago;41.26115,-89.22759
4896075;Hoffman Estates;US;United States;52138;America/Chicago;42.04281,-88.0798
4898850;La Grange Park;US;United States;13608;America/Chicago;41.83475,-87.86173
4899135;Lake Summerset;US;United States;2048;America/Chicago;42.45446,-89.38956
4900611;Lower West Side;US;United States;34410;America/Chicago;41.8542,-87.66561
4900817;Macomb;US;United States;18547;America/Chicago;40.45921,-90.6718
4902065;Metamora;US;United States;3734;America/Chicago;40.79059,-89.36064
4903360;Near North Side;US;United States;85711;America/Chicago;41.90003,-87.6345
4905211;Palatine;US;United States;69308;America/Chicago;42.1103,-88.03424
4907786;Robbins;US;United States;5480;America/Chicago;41.64392,-87.70366
4907898;Rock Falls;US;United States;9087;America/Chicago;41.77975,-89.689
4907953;Rockdale;US;United States;1948;America/Chicago;41.50614,-88.1145
4911059;Seneca;US;United States;2292;America/Chicago;41.31114,-88.60979
4913892;Tremont;US;United States;2175;America/Chicago;40.52754,-89.4926
4915533;Warsaw;US;United States;1551;America/Chicago;40.35921,-91.4346
4915543;Washburn;US;United States;1128;America/Chicago;40.9192,-89.2912
4916161;Western Springs;US;United States;13369;America/Chicago;41.80975,-87.90062
4916975;Wood Dale;US;United States;13917;America/Chicago;41.96336,-87.97896
4917067;Woodlawn;US;United States;24150;America/Chicago;41.77948,-87.59949
4917707;Attica;US;United States;3117;America/Indiana/Indianapolis;40.2942,-87.2489
4918393;Bristol;US;United States;1667;America/Indiana/Indianapolis;41.72144,-85.81749
4920607;Gary;US;United States;77156;America/Chicago;41.59337,-87.34643
4921083;Hamilton;US;United States;1544;America/Indiana/Indianapolis;41.53366,-84.91274
4924246;North Manchester;US;United States;5971;America/Indiana/Indianapolis;41.0006,-85.7686
4926563;South Bend;US;United States;101516;America/Indiana/Indianapolis;41.68338,-86.25001
4927264;Topeka;US;United States;1200;America/Indiana/Indianapolis;41.53922,-85.53971
4928733;Adams;US;United States;5515;America/New_York;42.62425,-73.1176
4929785;Barre;US;United States;1009;America/New_York;42.42287,-72.10508
4934500;Danvers;US;United States;26493;America/New_York;42.57509,-70.93005
4935372;East Douglas;US;United States;2557;America/New_York;42.07232,-71.7134
4935939;Erving;US;United States;1493;America/New_York;42.60009,-72.39814
4939671;Holland;US;United States;1464;America/New_York;42.06398,-72.1573
4941873;Leominster;US;United States;41569;America/New_York;42.52509,-71.75979
4942939;Malden;US;United States;61068;America/New_York;42.4251,-71.06616
4945659;North Lakeville;US;United States;2630;America/New_York;41.8576,-70.94226
4946990;Pepperell;US;United States;2504;America/New_York;42.66592,-71.5884
4950749;Shelburne Falls;US;United States;1731;America/New_York;42.60425,-72.73926
4953794;Upton;US;United States;3013;America/New_York;42.17454,-71.60229
4955030;West Newbury;US;United States;4221;America/New_York;42.80148,-70.98978
2409783;Bunumbu;SL;Sierra Leone;7355;Africa/Freetown;8.17421,-10.86432
2566569;Konakridee;SL;Sierra Leone;3104;Africa/Freetown;8.69778,-13.23917
3177299;Faetano;SM;San Marino;1177;Europe/San_Marino;43.92831,12.49798
2244799;Thies Nones;SN;Senegal;252320;Africa/Dakar;14.78333,-16.96667
2245704;Sedhiou;SN;Senegal;19702;Africa/Dakar;12.70806,-15.55694
2247684;Ndioum;SN;Senegal;13198;Africa/Dakar;16.51293,-14.64706
2250677;Kayar;SN;Senegal;17193;Africa/Dakar;14.91893,-17.11978
3583009;Tecoluca;SV;El Salvador;2781;America/El_Salvador;13.78917,-89.00528
3585398;Jucuapa;SV;El Salvador;10601;America/El_Salvador;13.51667,-88.38333
3585856;El Transito;SV;El Salvador;9485;America/El_Salvador;13.35,-88.35
163330;Tasil;SY;Syrian Arab Republic;0;Asia/Damascus;32.83395,35.96973
164994;Sahnaya;SY;Syrian Arab Republic;0;Asia/Damascus;33.42531,36.22552
167713;Kuwayris Sharqi;SY;Syrian Arab Republic;0;Asia/Damascus;36.16685,37.53815
168325;Khan Shaykhun;SY;Syrian Arab Republic;48975;Asia/Damascus;35.44208,36.65095
170063;Aleppo;SY;Syrian Arab Republic;1602264;Asia/Damascus;36.20124,37.16117
170689;Dhibbin;SY;Syrian Arab Republic;0;Asia/Damascus;32.43691,36.56332
171998;Babila;SY;Syrian Arab Republic;0;Asia/Damascus;33.47101,36.33076
172349;At Tall;SY;Syrian Arab Republic;55561;Asia/Damascus;33.61033,36.3107
172955;Ar Raqqah;SY;Syrian Arab Republic;177636;Asia/Damascus;35.95283,39.00788
173377;Al Qamishli;SY;Syrian Arab Republic;0;Asia/Damascus;37.05215,41.23142
9847679;Tremseh;SY;Syrian Arab Republic;6927;Asia/Damascus;35.27181,36.50395
3576994;Cockburn Town;TC;Turks and Caicos Islands;3720;America/Grand_Turk;21.46122,-71.14188
2429605;Koumra;TD;Chad;36263;Africa/Ndjamena;8.91587,17.55046
2435854;Bebedja;TD;Chad;12671;Africa/Ndjamena;8.6761,16.566
2365190;Sansanne-Mango;TG;Togo;37748;Africa/Lome;10.35917,0.47083
1150007;Trang;TH;Thailand;66713;Asia/Bangkok;7.55633,99.61141
